rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
266,0,4,1331,1340,0.9933,1.0579,0.7181,147.43,0.7922,20 40 52 56
267,0,4,289,291,0.9931,1.0577,0.2175,16.86,0.7876,4 6 20 56
268,0,3,1730,1743,0.9925,1.0571,0.8418,283.21,0.7707,22 40 44
269,0,4,1730,1743,0.9925,1.0571,0.8418,283.21,0.7707,22 30 40 44
270,0,4,1730,1743,0.9925,1.0571,0.8418,283.21,0.7707,22 36 40 44
271,0,4,1730,1743,0.9925,1.0571,0.8418,283.21,0.7707,22 40 44 52
272,0,4,1024,1032,0.9922,1.0568,0.6025,86.66,0.7623,1 20 26 40
273,0,3,256,258,0.9922,1.0568,0.1950,14.25,0.7623,3 40 43
274,0,4,256,258,0.9922,1.0568,0.1950,14.25,0.7623,3 30 40 43
275,0,4,256,258,0.9922,1.0568,0.1950,14.25,0.7623,3 36 40 43
276,0,4,256,258,0.9922,1.0568,0.1950,14.25,0.7623,3 40 41 43
277,0,4,252,254,0.9921,1.0567,0.1923,13.94,0.7588,4 18 44 56
278,0,4,249,251,0.9920,1.0566,0.1902,13.71,0.7561,4 22 44 56
279,0,4,243,245,0.9918,1.0564,0.1861,13.25,0.7506,4 20 44 56
280,0,3,569,574,0.9913,1.0558,0.3869,35.55,0.7351,1 44 56
281,0,4,569,574,0.9913,1.0558,0.3869,35.55,0.7351,1 14 44 56
282,0,4,569,574,0.9913,1.0558,0.3869,35.55,0.7351,1 24 44 56
283,0,4,569,574,0.9913,1.0558,0.3869,35.55,0.7351,1 30 44 56
284,0,4,637,643,0.9907,1.0551,0.4233,40.31,0.7178,1 12 20 56
285,0,3,684,691,0.9899,1.0543,0.4474,43.10,0.6958,1 12 56
286,0,4,684,691,0.9899,1.0543,0.4474,43.10,0.6958,1 12 14 56
287,0,4,684,691,0.9899,1.0543,0.4474,43.10,0.6958,1 12 24 56
288,0,3,830,839,0.9893,1.0536,0.5178,55.60,0.6796,0 20 30
289,0,4,830,839,0.9893,1.0536,0.5178,55.60,0.6796,0 20 30 36
290,0,4,830,839,0.9893,1.0536,0.5178,55.60,0.6796,0 20 30 52
291,0,4,830,839,0.9893,1.0536,0.5178,55.60,0.6796,0 20 30 53
292,0,4,772,783,0.9860,1.0501,0.4902,43.81,0.5929,1 12 26 49
293,0,4,731,742,0.9852,1.0493,0.4702,39.24,0.5735,1 12 20 49
294,0,4,1106,1123,0.9849,1.0489,0.6338,74.55,0.5658,3 12 20 49
295,0,4,519,527,0.9848,1.0489,0.3587,24.48,0.5647,1 3 12 49
296,0,3,777,789,0.9848,1.0489,0.4924,42.14,0.5640,1 12 49
297,0,4,777,789,0.9848,1.0489,0.4924,42.14,0.5640,1 12 14 49
298,0,3,1140,1158,0.9845,1.0485,0.6468,77.46,0.5558,3 20 49
299,0,4,1140,1158,0.9845,1.0485,0.6468,77.46,0.5558,3 20 30 49
300,0,4,1140,1158,0.9845,1.0485,0.6468,77.46,0.5558,3 20 36 49
